consumer_id,consumer_type,preferences
4757,Generic,"[0.054545455, 0.027272727, 0.027272727, 0.036363635, 0.2090909, 0.07272727, 0.0, 0.3272727, 0.0, 0.0, 0.009090909, 0.0, 0.018181818, 0.1, 0.027272727, 0.06363636, 0.027272727, 0.0]"
4758,Generic,"[0.12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.48, 0.0, 0.0, 0.04, 0.0, 0.0, 0.12, 0.08, 0.08, 0.08, 0.0]"
4759,Generic,"[0.092307694, 0.046153847, 0.015384615, 0.03076923, 0.24615385, 0.046153847, 0.0, 0.18461539, 0.015384615, 0.015384615, 0.046153847, 0.0, 0.046153847, 0.092307694, 0.03076923, 0.06153846, 0.03076923, 0.0]"
4760,Generic,"[0.1368421, 0.05263158, 0.010526316, 0.0, 0.14736842, 0.11578947, 0.0, 0.094736844, 0.0, 0.10526316, 0.042105265, 0.0, 0.05263158, 0.031578947, 0.06315789, 0.12631579, 0.010526316, 0.010526316]"
4761,Generic,"[0.08, 0.02, 0.0, 0.02, 0.16, 0.04, 0.0, 0.36, 0.02, 0.0, 0.04, 0.0, 0.04, 0.04, 0.06, 0.06, 0.06, 0.0]"
4762,Generic,"[0.022222223, 0.044444446, 0.011111111, 0.022222223, 0.31111112, 0.055555556, 0.0, 0.32222223, 0.0, 0.011111111, 0.0, 0.011111111, 0.011111111, 0.08888889, 0.033333335, 0.033333335, 0.022222223, 0.0]"
4763,Generic,"[0.04477612, 0.014925373, 0.0, 0.0, 0.26865673, 0.08955224, 0.0, 0.25373134, 0.014925373, 0.014925373, 0.014925373, 0.0, 0.07462686, 0.104477614, 0.029850746, 0.07462686, 0.0, 0.0]"
4764,Generic,"[0.03773585, 0.0, 0.03773585, 0.056603774, 0.3018868, 0.018867925, 0.0, 0.20754717, 0.03773585, 0.0, 0.018867925, 0.0, 0.018867925, 0.13207547, 0.056603774, 0.056603774, 0.018867925, 0.0]"
4765,Generic,"[0.044973545, 0.031746034, 0.052910052, 0.08994709, 0.15343915, 0.034391534, 0.005291005, 0.18518518, 0.015873017, 0.013227513, 0.015873017, 0.04761905, 0.031746034, 0.08465608, 0.055555556, 0.05820106, 0.07936508, 0.0]"
4766,Generic,"[0.04347826, 0.06521739, 0.0, 0.02173913, 0.26086956, 0.0, 0.0, 0.2826087, 0.02173913, 0.02173913, 0.04347826, 0.02173913, 0.02173913, 0.04347826, 0.06521739, 0.08695652, 0.0, 0.0]"
4767,Generic,"[0.033898305, 0.033898305, 0.084745765, 0.18644068, 0.23728813, 0.0, 0.0, 0.22033899, 0.050847456, 0.0, 0.0, 0.050847456, 0.0, 0.050847456, 0.033898305, 0.016949153, 0.0, 0.0]"
4768,Generic,"[0.11956522, 0.054347824, 0.010869565, 0.02173913, 0.1521739, 0.04347826, 0.0, 0.20652173, 0.0, 0.010869565, 0.0, 0.010869565, 0.032608695, 0.13043478, 0.032608695, 0.10869565, 0.06521739, 0.0]"
4769,Generic,"[0.13333334, 0.055555556, 0.011111111, 0.033333335, 0.16666667, 0.033333335, 0.0, 0.1, 0.011111111, 0.022222223, 0.033333335, 0.011111111, 0.033333335, 0.055555556, 0.14444445, 0.12222222, 0.033333335, 0.0]"
4770,Generic,"[0.074074075, 0.037037037, 0.037037037, 0.037037037, 0.22222222, 0.037037037, 0.0, 0.2037037, 0.018518519, 0.0, 0.018518519, 0.037037037, 0.0, 0.074074075, 0.09259259, 0.074074075, 0.018518519, 0.018518519]"
4771,Generic,"[0.040816326, 0.027210884, 0.011904762, 0.017006803, 0.207483, 0.034013607, 0.017006803, 0.32482994, 0.018707482, 0.011904762, 0.015306123, 0.011904762, 0.023809524, 0.11904762, 0.030612245, 0.05102041, 0.030612245, 0.006802721]"
4772,Generic,"[0.03846154, 0.023076924, 0.0076923077, 0.015384615, 0.16923077, 0.053846154, 0.0, 0.25384617, 0.0, 0.046153847, 0.0, 0.015384615, 0.06923077, 0.07692308, 0.03076923, 0.12307692, 0.06153846, 0.015384615]"
4773,Generic,"[0.13986014, 0.062937066, 0.006993007, 0.013986014, 0.16783217, 0.034965035, 0.0, 0.18881118, 0.006993007, 0.0, 0.02097902, 0.0, 0.013986014, 0.11188811, 0.09090909, 0.0979021, 0.04195804, 0.0]"
4774,Generic,"[0.1305842, 0.041237112, 0.0034364262, 0.0034364262, 0.096219935, 0.0927835, 0.0, 0.19931272, 0.0068728523, 0.03436426, 0.01718213, 0.0068728523, 0.04467354, 0.06872852, 0.06872852, 0.1580756, 0.020618556, 0.0068728523]"
4775,Generic,"[0.12, 0.08, 0.0, 0.0, 0.2, 0.0, 0.0, 0.24, 0.04, 0.0, 0.08, 0.0, 0.0, 0.0, 0.08, 0.12, 0.04, 0.0]"
4776,Generic,"[0.08571429, 0.08571429, 0.028571429, 0.08571429, 0.25714287, 0.0, 0.0, 0.22857143, 0.0, 0.0, 0.028571429, 0.0, 0.0, 0.114285715, 0.028571429, 0.028571429, 0.028571429, 0.0]"
4777,Generic,"[0.17948718, 0.2820513, 0.012820513, 0.051282052, 0.115384616, 0.025641026, 0.0, 0.03846154, 0.051282052, 0.012820513, 0.012820513, 0.012820513, 0.0, 0.012820513, 0.12820514, 0.051282052, 0.012820513, 0.0]"
4778,Generic,"[0.03125, 0.03125, 0.0625, 0.03125, 0.40625, 0.0, 0.0, 0.25, 0.0, 0.03125, 0.0, 0.0, 0.0, 0.09375, 0.0, 0.03125, 0.03125, 0.0]"
4779,Generic,"[0.044, 0.032, 0.02, 0.016, 0.164, 0.052, 0.008, 0.3, 0.004, 0.024, 0.02, 0.028, 0.04, 0.076, 0.024, 0.068, 0.064, 0.016]"
4780,Generic,"[0.05487805, 0.024390243, 0.0, 0.0, 0.07926829, 0.05487805, 0.0060975607, 0.19512194, 0.0, 0.06097561, 0.018292682, 0.0, 0.067073174, 0.06097561, 0.06097561, 0.2682927, 0.042682927, 0.0060975607]"
4781,Generic,"[0.02173913, 0.0, 0.02173913, 0.04347826, 0.3478261, 0.02173913, 0.0, 0.23913044, 0.02173913, 0.0, 0.02173913, 0.02173913, 0.02173913, 0.10869565, 0.04347826, 0.02173913, 0.04347826, 0.0]"
4782,Generic,"[0.1183432, 0.07100592, 0.0, 0.02366864, 0.12426036, 0.041420117, 0.0, 0.18343195, 0.01183432, 0.02366864, 0.03550296, 0.00591716, 0.041420117, 0.04733728, 0.14201184, 0.09467456, 0.02366864, 0.01183432]"
4783,Generic,"[0.2247191, 0.056179777, 0.0, 0.0, 0.02247191, 0.04494382, 0.0, 0.033707865, 0.0, 0.02247191, 0.02247191, 0.0, 0.07865169, 0.07865169, 0.056179777, 0.35955057, 0.0, 0.0]"
4784,Generic,"[0.05631399, 0.051194537, 0.025597269, 0.03924915, 0.32593855, 0.046075087, 0.0, 0.1450512, 0.010238908, 0.0085324235, 0.0068259384, 0.030716723, 0.023890786, 0.1552901, 0.025597269, 0.03242321, 0.0085324235, 0.0085324235]"
4785,Generic,"[0.06419753, 0.039506175, 0.054320987, 0.061728396, 0.19012345, 0.019753087, 0.0, 0.14814815, 0.0074074073, 0.014814815, 0.002469136, 0.04691358, 0.032098766, 0.17037037, 0.0345679, 0.086419754, 0.01728395, 0.009876544]"
4786,Generic,"[0.13815789, 0.08552632, 0.02631579, 0.05592105, 0.1299342, 0.029605264, 0.0, 0.16611843, 0.016447369, 0.009868421, 0.016447369, 0.016447369, 0.023026315, 0.067434214, 0.087171055, 0.09375, 0.02631579, 0.011513158]"
4787,Generic,"[0.029411765, 0.029411765, 0.029411765, 0.029411765, 0.23529412, 0.029411765, 0.029411765, 0.3529412, 0.029411765, 0.0, 0.05882353, 0.0, 0.0, 0.0882353, 0.029411765, 0.0, 0.029411765, 0.0]"
4788,Generic,"[0.11111111, 0.08686869, 0.008080808, 0.054545455, 0.32323232, 0.018181818, 0.0, 0.060606062, 0.038383838, 0.002020202, 0.032323234, 0.016161617, 0.002020202, 0.052525252, 0.12727273, 0.038383838, 0.02020202, 0.008080808]"
4789,Generic,"[0.15283842, 0.058951966, 0.0021834061, 0.0, 0.093886465, 0.04585153, 0.0, 0.19213974, 0.0065502184, 0.008733625, 0.02183406, 0.0043668123, 0.03275109, 0.11790393, 0.115720525, 0.115720525, 0.026200874, 0.0043668123]"
4790,Generic,"[0.07675906, 0.023454158, 0.0063965884, 0.010660981, 0.2196162, 0.0554371, 0.0021321962, 0.29211086, 0.0042643924, 0.0063965884, 0.01705757, 0.0042643924, 0.021321962, 0.09808102, 0.03837953, 0.09168444, 0.025586354, 0.0063965884]"
4791,Generic,"[0.09763314, 0.07100592, 0.0, 0.00591716, 0.21005917, 0.06508876, 0.00295858, 0.19526628, 0.01183432, 0.00591716, 0.03846154, 0.00295858, 0.020710059, 0.088757396, 0.053254437, 0.10355029, 0.02366864, 0.00295858]"
4792,Generic,"[0.09375, 0.03125, 0.03125, 0.0625, 0.1875, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.03125, 0.03125, 0.15625, 0.0, 0.09375, 0.03125, 0.0]"
4793,Generic,"[0.1091703, 0.026200874, 0.008733625, 0.013100437, 0.139738, 0.074235804, 0.0043668123, 0.27510917, 0.0043668123, 0.0043668123, 0.02183406, 0.0043668123, 0.01746725, 0.10043668, 0.03930131, 0.11353712, 0.030567685, 0.013100437]"
4794,Generic,"[0.105960265, 0.06622516, 0.046357617, 0.07284768, 0.1986755, 0.01986755, 0.0, 0.12582782, 0.026490066, 0.01986755, 0.0066225166, 0.026490066, 0.026490066, 0.046357617, 0.07284768, 0.11258278, 0.01986755, 0.0066225166]"
4795,Generic,"[0.05042017, 0.016806724, 0.0, 0.0, 0.10084034, 0.042016808, 0.067226894, 0.31932774, 0.016806724, 0.033613447, 0.016806724, 0.0, 0.042016808, 0.05882353, 0.067226894, 0.1092437, 0.05882353, 0.0]"
4796,Generic,"[0.111801244, 0.07867495, 0.022774328, 0.045548655, 0.19461697, 0.03726708, 0.0, 0.13457558, 0.03726708, 0.0124223605, 0.01863354, 0.039337475, 0.022774328, 0.084886126, 0.08902691, 0.051759835, 0.010351967, 0.008281574]"
4797,Generic,"[0.011627907, 0.034883723, 0.023255814, 0.093023255, 0.47674417, 0.011627907, 0.0, 0.093023255, 0.023255814, 0.0, 0.0, 0.011627907, 0.0, 0.18604651, 0.034883723, 0.0, 0.0, 0.0]"
4798,Generic,"[0.1780822, 0.09589041, 0.00456621, 0.00913242, 0.10502283, 0.02283105, 0.0, 0.08219178, 0.00913242, 0.00456621, 0.07305936, 0.00456621, 0.02283105, 0.03652968, 0.23287672, 0.10958904, 0.00913242, 0.0]"
4799,Generic,"[0.0, 0.016666668, 0.016666668, 0.033333335, 0.48333332, 0.05, 0.0, 0.21666667, 0.016666668, 0.0, 0.0, 0.0, 0.0, 0.13333334, 0.016666668, 0.0, 0.016666668, 0.0]"
4800,Generic,"[0.14148681, 0.08872902, 0.021582734, 0.023980815, 0.16786571, 0.04796163, 0.0, 0.13908873, 0.021582734, 0.004796163, 0.04556355, 0.016786572, 0.016786572, 0.06954437, 0.07913669, 0.07194245, 0.02877698, 0.01438849]"
4801,Generic,"[0.26229507, 0.07923497, 0.0027322404, 0.010928961, 0.05464481, 0.07103825, 0.0027322404, 0.10928962, 0.019125683, 0.0027322404, 0.06284153, 0.0, 0.013661202, 0.030054646, 0.10382514, 0.13661203, 0.032786883, 0.0054644807]"
4802,Generic,"[0.0913242, 0.05821918, 0.012557077, 0.020547945, 0.19406393, 0.046803653, 0.002283105, 0.1826484, 0.01369863, 0.015981736, 0.03652968, 0.035388127, 0.025114154, 0.067351595, 0.07534247, 0.069634706, 0.03652968, 0.015981736]"
4803,Generic,"[0.08064516, 0.032258064, 0.032258064, 0.048387095, 0.29032257, 0.0, 0.0, 0.20967741, 0.016129032, 0.0, 0.016129032, 0.016129032, 0.0, 0.14516129, 0.048387095, 0.048387095, 0.016129032, 0.0]"
4804,Generic,"[0.2195122, 0.024390243, 0.0, 0.0, 0.14634146, 0.09756097, 0.0, 0.19512194, 0.0, 0.024390243, 0.048780486, 0.0, 0.024390243, 0.024390243, 0.048780486, 0.09756097, 0.048780486, 0.0]"
4805,Generic,"[0.13636364, 0.121212125, 0.060606062, 0.045454547, 0.18181819, 0.0, 0.0, 0.15151516, 0.015151516, 0.015151516, 0.0, 0.0, 0.015151516, 0.07575758, 0.15151516, 0.015151516, 0.015151516, 0.0]"
4806,Generic,"[0.16825397, 0.10793651, 0.0031746032, 0.028571429, 0.0984127, 0.00952381, 0.0, 0.06984127, 0.025396826, 0.0031746032, 0.01904762, 0.0031746032, 0.015873017, 0.0984127, 0.24126984, 0.06984127, 0.025396826, 0.012698413]"
4807,Generic,"[0.084745765, 0.050847456, 0.0, 0.008474576, 0.118644066, 0.059322033, 0.0, 0.22033899, 0.0, 0.050847456, 0.025423728, 0.033898305, 0.033898305, 0.06779661, 0.059322033, 0.11016949, 0.06779661, 0.008474576]"
4808,Generic,"[0.14178544, 0.07651913, 0.025506377, 0.04876219, 0.19054763, 0.031507876, 0.00075018755, 0.11327832, 0.020255065, 0.0022505627, 0.044261064, 0.018004501, 0.014253563, 0.07351838, 0.07651913, 0.090772696, 0.016504126, 0.015003751]"
4809,Generic,"[0.07692308, 0.024291499, 0.024291499, 0.032388665, 0.17813765, 0.02834008, 0.004048583, 0.18218623, 0.008097166, 0.016194332, 0.008097166, 0.04453441, 0.036437247, 0.16194332, 0.02834008, 0.085020244, 0.04453441, 0.016194332]"
4810,Generic,"[0.2486911, 0.12565444, 0.010471204, 0.02356021, 0.07853403, 0.036649216, 0.0, 0.06282722, 0.028795812, 0.007853403, 0.018324608, 0.005235602, 0.013089005, 0.03141361, 0.16753927, 0.11780105, 0.018324608, 0.005235602]"
4811,Generic,"[0.02173913, 0.02173913, 0.0, 0.0, 0.1521739, 0.06521739, 0.04347826, 0.23913044, 0.0, 0.06521739, 0.0, 0.02173913, 0.04347826, 0.06521739, 0.0, 0.13043478, 0.10869565, 0.02173913]"
4812,Generic,"[0.12658228, 0.042194095, 0.0, 0.0, 0.08438819, 0.35021096, 0.0, 0.16455697, 0.004219409, 0.033755273, 0.008438818, 0.0, 0.021097047, 0.025316456, 0.021097047, 0.11814346, 0.0, 0.0]"
4813,Generic,"[0.038961038, 0.032467533, 0.019480519, 0.032467533, 0.3051948, 0.0, 0.0, 0.14285715, 0.019480519, 0.0, 0.0, 0.012987013, 0.012987013, 0.33116883, 0.0064935065, 0.019480519, 0.019480519, 0.0064935065]"
4814,Generic,"[0.12542373, 0.0779661, 0.013559322, 0.027118644, 0.2542373, 0.033898305, 0.0, 0.10169491, 0.023728814, 0.0033898305, 0.016949153, 0.006779661, 0.010169491, 0.06101695, 0.14576271, 0.06101695, 0.023728814, 0.013559322]"
4815,Generic,"[0.083333336, 0.08680555, 0.0069444445, 0.020833334, 0.19097222, 0.038194444, 0.010416667, 0.19444445, 0.020833334, 0.013888889, 0.0034722222, 0.013888889, 0.03125, 0.038194444, 0.15625, 0.052083332, 0.027777778, 0.010416667]"
4816,Generic,"[0.082073435, 0.041036718, 0.0021598272, 0.008639309, 0.15982722, 0.06911447, 0.0064794817, 0.28509718, 0.0043196543, 0.0064794817, 0.0064794817, 0.0021598272, 0.034557234, 0.11447084, 0.019438446, 0.10799136, 0.03671706, 0.012958963]"
4817,Generic,"[0.091603056, 0.099236645, 0.022900764, 0.03816794, 0.10687023, 0.030534351, 0.015267176, 0.21374045, 0.03816794, 0.015267176, 0.0, 0.007633588, 0.061068702, 0.06870229, 0.07633588, 0.07633588, 0.030534351, 0.007633588]"
4818,Generic,"[0.04054054, 0.08108108, 0.08108108, 0.08108108, 0.13513513, 0.0, 0.0, 0.0945946, 0.10810811, 0.027027028, 0.013513514, 0.013513514, 0.027027028, 0.067567565, 0.14864865, 0.054054055, 0.027027028, 0.0]"
4819,Generic,"[0.0744249, 0.05277402, 0.013531799, 0.048714478, 0.2503383, 0.03924222, 0.0013531799, 0.17861976, 0.023004059, 0.0027063598, 0.043301757, 0.01623816, 0.01759134, 0.07171854, 0.051420838, 0.08930988, 0.01759134, 0.00811908]"
4820,Generic,"[0.09090909, 0.0, 0.030303031, 0.030303031, 0.33333334, 0.030303031, 0.0, 0.21212122, 0.0, 0.0, 0.0, 0.0, 0.030303031, 0.09090909, 0.060606062, 0.09090909, 0.0, 0.0]"
4821,Generic,"[0.08681672, 0.06430868, 0.003215434, 0.019292604, 0.21864952, 0.022508038, 0.003215434, 0.21864952, 0.022508038, 0.003215434, 0.03858521, 0.009646302, 0.009646302, 0.08360129, 0.06109325, 0.096463025, 0.025723472, 0.012861736]"
4822,Generic,"[0.054054055, 0.054054055, 0.027027028, 0.027027028, 0.45945945, 0.027027028, 0.0, 0.10810811, 0.0, 0.0, 0.08108108, 0.027027028, 0.0, 0.08108108, 0.027027028, 0.027027028, 0.0, 0.0]"
4823,Generic,"[0.084529504, 0.049441785, 0.01754386, 0.022328548, 0.22488038, 0.03827751, 0.0031897926, 0.23763955, 0.01754386, 0.011164274, 0.022328548, 0.01754386, 0.015948962, 0.08133971, 0.049441785, 0.07017544, 0.027113238, 0.009569378]"
4824,Generic,"[0.0790378, 0.04467354, 0.0068728523, 0.024054984, 0.22336769, 0.030927835, 0.0034364262, 0.27147767, 0.024054984, 0.0, 0.020618556, 0.0034364262, 0.0068728523, 0.08934708, 0.04467354, 0.0652921, 0.048109967, 0.013745705]"
4825,Generic,"[0.18072289, 0.084337346, 0.04819277, 0.072289154, 0.12048193, 0.036144577, 0.0, 0.13253012, 0.024096385, 0.0, 0.0, 0.060240965, 0.012048192, 0.04819277, 0.084337346, 0.060240965, 0.024096385, 0.012048192]"
4826,Generic,"[0.13596492, 0.0877193, 0.013157895, 0.01754386, 0.10964912, 0.039473683, 0.0, 0.20175439, 0.013157895, 0.013157895, 0.030701755, 0.01754386, 0.00877193, 0.065789476, 0.0877193, 0.09210526, 0.05263158, 0.013157895]"
4827,Generic,"[0.042105265, 0.021052632, 0.11578947, 0.10526316, 0.31578946, 0.010526316, 0.0, 0.1368421, 0.010526316, 0.010526316, 0.0, 0.06315789, 0.0, 0.08421053, 0.021052632, 0.05263158, 0.0, 0.010526316]"
4828,Generic,"[0.03468208, 0.03468208, 0.0, 0.0057803467, 0.2716763, 0.011560693, 0.0, 0.12138728, 0.01734104, 0.0, 0.011560693, 0.011560693, 0.011560693, 0.42196533, 0.011560693, 0.028901733, 0.0057803467, 0.0]"
4829,Generic,"[0.137577, 0.078028746, 0.02053388, 0.024640657, 0.18275154, 0.026694044, 0.008213553, 0.11088296, 0.0123203285, 0.008213553, 0.014373717, 0.0123203285, 0.018480493, 0.061601643, 0.14373717, 0.09650924, 0.036960986, 0.0061601643]"
4830,Generic,"[0.13541667, 0.125, 0.0625, 0.125, 0.140625, 0.0052083335, 0.0052083335, 0.09375, 0.072916664, 0.0, 0.0052083335, 0.03125, 0.0052083335, 0.041666668, 0.09375, 0.03125, 0.026041666, 0.0]"
4831,Generic,"[0.03436426, 0.024054984, 0.024054984, 0.03780069, 0.20274915, 0.03436426, 0.0034364262, 0.371134, 0.0034364262, 0.010309278, 0.0068728523, 0.024054984, 0.024054984, 0.085910656, 0.02749141, 0.041237112, 0.03436426, 0.010309278]"
4832,Generic,"[0.14516129, 0.07526882, 0.010752688, 0.005376344, 0.20967741, 0.03763441, 0.005376344, 0.20430107, 0.032258064, 0.010752688, 0.03763441, 0.0, 0.005376344, 0.05376344, 0.06451613, 0.048387095, 0.03763441, 0.016129032]"
4833,Generic,"[0.08547009, 0.07692308, 0.051282052, 0.102564104, 0.18803419, 0.008547009, 0.0, 0.14529915, 0.008547009, 0.017094018, 0.034188036, 0.034188036, 0.017094018, 0.051282052, 0.07692308, 0.094017096, 0.008547009, 0.0]"
4834,Generic,"[0.08900524, 0.05235602, 0.018324608, 0.036649216, 0.18062827, 0.03141361, 0.002617801, 0.21989529, 0.02356021, 0.007853403, 0.02356021, 0.010471204, 0.034031413, 0.081151836, 0.05235602, 0.09947644, 0.02617801, 0.010471204]"
4835,Generic,"[0.1, 0.046153847, 0.03076923, 0.03846154, 0.092307694, 0.053846154, 0.0, 0.17692308, 0.0076923077, 0.015384615, 0.023076924, 0.0, 0.12307692, 0.06923077, 0.06923077, 0.13076924, 0.015384615, 0.0076923077]"
4836,Generic,"[0.08450704, 0.014084507, 0.056338027, 0.028169014, 0.16901408, 0.04225352, 0.0, 0.29577464, 0.014084507, 0.0, 0.014084507, 0.014084507, 0.0, 0.08450704, 0.08450704, 0.07042254, 0.028169014, 0.0]"
4837,Generic,"[0.085158154, 0.02919708, 0.00729927, 0.01459854, 0.33819953, 0.03406326, 0.00243309, 0.06569343, 0.0121654505, 0.00243309, 0.18978103, 0.00729927, 0.00729927, 0.048661802, 0.06812652, 0.06569343, 0.0121654505, 0.00973236]"
4838,Generic,"[0.0882353, 0.14705883, 0.04411765, 0.0882353, 0.11764706, 0.05882353, 0.0, 0.27941176, 0.029411765, 0.0, 0.0, 0.0, 0.014705882, 0.04411765, 0.029411765, 0.014705882, 0.029411765, 0.014705882]"
4839,Generic,"[0.083333336, 0.055555556, 0.0, 0.0, 0.2777778, 0.0, 0.0, 0.30555555, 0.027777778, 0.0, 0.0, 0.0, 0.0, 0.083333336, 0.11111111, 0.027777778, 0.027777778, 0.0]"
4840,Generic,"[0.1, 0.07272727, 0.027272727, 0.045454547, 0.16363636, 0.027272727, 0.009090909, 0.19090909, 0.018181818, 0.018181818, 0.018181818, 0.018181818, 0.018181818, 0.07272727, 0.06363636, 0.054545455, 0.027272727, 0.054545455]"
4841,Generic,"[0.12765957, 0.15602838, 0.035460994, 0.021276595, 0.15602838, 0.06382979, 0.0070921984, 0.13475177, 0.028368793, 0.028368793, 0.0070921984, 0.0, 0.021276595, 0.014184397, 0.10638298, 0.07092199, 0.014184397, 0.0070921984]"
4842,Generic,"[0.05882353, 0.029411765, 0.0, 0.0, 0.29411766, 0.029411765, 0.0, 0.22058824, 0.04411765, 0.04411765, 0.014705882, 0.029411765, 0.014705882, 0.05882353, 0.04411765, 0.073529415, 0.04411765, 0.0]"
4843,Generic,"[0.0390625, 0.0234375, 0.0, 0.0078125, 0.0859375, 0.046875, 0.0, 0.53125, 0.015625, 0.0, 0.0, 0.0, 0.0234375, 0.09375, 0.03125, 0.0546875, 0.0390625, 0.0078125]"
4844,Generic,"[0.078431375, 0.019607844, 0.039215688, 0.05882353, 0.13725491, 0.05882353, 0.0, 0.25490198, 0.019607844, 0.019607844, 0.0, 0.019607844, 0.019607844, 0.078431375, 0.019607844, 0.13725491, 0.019607844, 0.019607844]"
4845,Generic,"[0.031390134, 0.022421524, 0.0, 0.004484305, 0.23318386, 0.022421524, 0.004484305, 0.23766816, 0.00896861, 0.0, 0.004484305, 0.013452915, 0.013452915, 0.30493274, 0.02690583, 0.049327355, 0.022421524, 0.0]"
4846,Generic,"[0.028571429, 0.0, 0.0, 0.028571429, 0.51428574, 0.057142857, 0.0, 0.114285715, 0.0, 0.0, 0.057142857, 0.028571429, 0.0, 0.14285715, 0.028571429, 0.0, 0.0, 0.0]"
4847,Generic,"[0.07058824, 0.023529412, 0.03529412, 0.03529412, 0.2, 0.07058824, 0.0, 0.23529412, 0.0, 0.047058824, 0.023529412, 0.011764706, 0.047058824, 0.03529412, 0.03529412, 0.09411765, 0.023529412, 0.011764706]"
4848,Generic,"[0.2647059, 0.12745099, 0.009803922, 0.009803922, 0.05882353, 0.009803922, 0.0, 0.10784314, 0.0, 0.009803922, 0.04901961, 0.0, 0.009803922, 0.078431375, 0.09803922, 0.12745099, 0.029411765, 0.009803922]"
4849,Generic,"[0.07964602, 0.06637168, 0.022123894, 0.030973451, 0.31858408, 0.0088495575, 0.0, 0.15929204, 0.026548672, 0.0044247787, 0.03982301, 0.026548672, 0.0088495575, 0.097345136, 0.03539823, 0.030973451, 0.026548672, 0.017699115]"
4850,Generic,"[0.07317073, 0.07317073, 0.0, 0.048780486, 0.2682927, 0.0, 0.0, 0.24390244, 0.048780486, 0.0, 0.024390243, 0.0, 0.0, 0.09756097, 0.07317073, 0.0, 0.048780486, 0.0]"
4851,Generic,"[0.125, 0.03125, 0.0, 0.0, 0.28125, 0.03125, 0.0, 0.3125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03125, 0.03125, 0.125, 0.03125, 0.0]"
4852,Generic,"[0.0569395, 0.017793594, 0.017793594, 0.021352313, 0.12811388, 0.035587188, 0.0035587188, 0.33096084, 0.0071174377, 0.021352313, 0.010676157, 0.014234875, 0.02846975, 0.035587188, 0.03202847, 0.06405694, 0.06761566, 0.10676157]"
4853,Generic,"[0.1969697, 0.13636364, 0.0, 0.015151516, 0.16666667, 0.030303031, 0.0, 0.121212125, 0.015151516, 0.015151516, 0.0, 0.015151516, 0.0, 0.015151516, 0.16666667, 0.060606062, 0.045454547, 0.0]"
4854,Generic,"[0.020325202, 0.05284553, 0.028455285, 0.048780486, 0.16260162, 0.032520324, 0.0040650405, 0.12601626, 0.044715445, 0.028455285, 0.008130081, 0.101626016, 0.05284553, 0.09756097, 0.05691057, 0.06097561, 0.06097561, 0.0121951215]"
4855,Generic,"[0.13333334, 0.09855072, 0.026086956, 0.055072464, 0.24637681, 0.020289855, 0.0, 0.11594203, 0.014492754, 0.0, 0.0057971017, 0.011594203, 0.014492754, 0.09565217, 0.072463766, 0.06666667, 0.014492754, 0.008695652]"
4856,Generic,"[0.021505376, 0.021505376, 0.043010753, 0.032258064, 0.13978495, 0.09677419, 0.032258064, 0.20430107, 0.010752688, 0.12903225, 0.010752688, 0.010752688, 0.032258064, 0.032258064, 0.032258064, 0.12903225, 0.010752688, 0.010752688]"
4857,Generic,"[0.21186441, 0.06779661, 0.0, 0.0, 0.042372882, 0.06779661, 0.0, 0.11016949, 0.008474576, 0.016949153, 0.0, 0.0, 0.084745765, 0.025423728, 0.118644066, 0.19491525, 0.042372882, 0.008474576]"
4858,Generic,"[0.06521739, 0.014492754, 0.007246377, 0.007246377, 0.1521739, 0.06521739, 0.014492754, 0.3188406, 0.0, 0.014492754, 0.036231883, 0.007246377, 0.028985508, 0.04347826, 0.050724637, 0.10869565, 0.057971016, 0.007246377]"
